page_id,title,url,short_description,full_text,paragraph_list,sentences,words,phrases,entities,combined_tokens
719159328743900282,Shohei Ohtani: Los Angeles Dodgers superstar becomes first player to join 50-50 club CNN,https://www.cnn.com/2024/09/19/sport/shohei-ohtani-50-50/index.html,"Los Angeles Dodgers superstar Shohei Ohtani etched his name in Major League Baseball history on Thursday, becoming the inaugural member of the 50-50 club against the Miami Marlins.... Updated 3:17 AM EDT, Fri September 20, 2024...Shohei Ohtani of the Los Angeles Dodgers reacts after stealing third base ahead of Connor Norby #24 of the Miami Marlins to register his 50th stolen base of the season....Shohei Ohtani of the Los Angeles Dodgers reacts after stealing third base ahead of Connor Norby 24 of the Miami Marlins to register his 50th stolen base of the season ... Los Angeles Dodgers supersta"," Updated 3:17 AM EDT, Fri September 20, 2024 Shohei Ohtani of the Los Angeles Dodgers reacts after stealing third base ahead of Connor Norby #24 of the Miami Marlins to register his 50th stolen base of the season.  Los Angeles Dodgers superstar Shohei Ohtani etched his name in Major League Baseball history on Thursday  becoming the inaugural member of the 50-50 club against the Miami Marlins.  A 50-50 season consists of 50 home runs and 50 stolen bases in a single season.  Ohtani  who became theto record 40 home runs and 40 stolen bases in a single season  hit his 50th homer of the season in the top of the seventh inning after stealing his 50thand 51stbases earlier in the game.  The Japanese two-way sensation gave the Dodgers a 14-3 lead with his historic home run. Incredibly  he homered again in his next at-bat in the 9th inning  giving him three for the game. He entered the record books in unreal fashion  hitting two doubles  a single  three home runs and stealing a base one of the most prolific offensive performances of the season by any player.","["" Updated 3:17 AM EDT, Fri September 20, 2024"", ""Shohei Ohtani of the Los Angeles Dodgers reacts after stealing third base ahead of Connor Norby #24 of the Miami Marlins to register his 50th stolen base of the season."", "" Los Angeles Dodgers superstar Shohei Ohtani etched his name in Major League Baseball history on Thursday"", "" becoming the inaugural member of the 50-50 club against the Miami Marlins."", "" A 50-50 season consists of 50 home runs and 50 stolen bases in a single season."", "" Ohtani"", "" who became theto record 40 home runs and 40 stolen bases in a single season"", "" hit his 50th homer of the season in the top of the seventh inning after stealing his 50thand 51stbases earlier in the game."", "" The Japanese two-way sensation gave the Dodgers a 14-3 lead with his historic home run. Incredibly"", "" he homered again in his next at-bat in the 9th inning"", "" giving him three for the game. He entered the record books in unreal fashion"", "" hitting two doubles"", "" a single"", "" three home runs and stealing a base one of the most prolific offensive performances of the season by any player.""]","[' Updated 3:17 AM EDT, Fri September 20, 2024 Shohei Ohtani of the Los Angeles Dodgers reacts after stealing third base ahead of Connor Norby #24 of the Miami Marlins to register his 50th stolen base of the season.  ', 'Los Angeles Dodgers superstar Shohei Ohtani etched his name in Major League Baseball history on Thursday  becoming the inaugural member of the 50-50 club against the Miami Marlins.  ', 'A 50-50 season consists of 50 home runs and 50 stolen bases in a single season.  ', 'Ohtani  who became theto record 40 home runs and 40 stolen bases in a single season  hit his 50th homer of the season in the top of the seventh inning after stealing his 50thand 51stbases earlier in the game.  ', 'The Japanese two-way sensation gave the Dodgers a 14-3 lead with his historic home run.', 'Incredibly  he homered again in his next at-bat in the 9th inning  giving him three for the game.', 'He entered the record books in unreal fashion  hitting two doubles  a single  three home runs and stealing a base one of the most prolific offensive performances of the season by any player.']","['Updated', '3:17', 'AM', 'EDT', 'Fri', 'September', '20', '2024', 'Shohei', 'Ohtani', 'of', 'the', 'Los', 'Angeles', 'Dodgers', 'reacts', 'after', 'stealing', 'third', 'base', 'ahead', 'of', 'Connor', 'Norby', '24', 'of', 'the', 'Miami', 'Marlins', 'to', 'register', 'his', '50th', 'stolen', 'base', 'of', 'the', 'season', 'Los', 'Angeles', 'Dodgers', 'superstar', 'Shohei', 'Ohtani', 'etched', 'his', 'name', 'in', 'Major', 'League', 'Baseball', 'history', 'on', 'Thursday', 'becoming', 'the', 'inaugural', 'member', 'of', 'the', '50', '50', 'club', 'against', 'the', 'Miami', 'Marlins', 'A', '50', '50', 'season', 'consists', 'of', '50', 'home', 'runs', 'and', '50', 'stolen', 'bases', 'in', 'a', 'single', 'season', 'Ohtani', 'who', 'became', 'theto', 'record', '40', 'home', 'runs', 'and', '40', 'stolen', 'bases', 'in', 'a', 'single', 'season', 'hit', 'his', '50th', 'homer', 'of', 'the', 'season', 'in', 'the', 'top', 'of', 'the', 'seventh', 'inning', 'after', 'stealing', 'his', '50thand', '51stbases', 'earlier', 'in', 'the', 'game', 'The', 'Japanese', 'two', 'way', 'sensation', 'gave', 'the', 'Dodgers', 'a', '14', '3', 'lead', 'with', 'his', 'historic', 'home', 'run', 'Incredibly', 'he', 'homered', 'again', 'in', 'his', 'next', 'at', 'bat', 'in', 'the', '9th', 'inning', 'giving', 'him', 'three', 'for', 'the', 'game', 'He', 'entered', 'the', 'record', 'books', 'in', 'unreal', 'fashion', 'hitting', 'two', 'doubles', 'a', 'single', 'three', 'home', 'runs', 'and', 'stealing', 'a', 'base', 'one', 'of', 'the', 'most', 'prolific', 'offensive', 'performances', 'of', 'the', 'season', 'by', 'any', 'player']","['the Los Angeles Dodgers', 'third base', 'Connor Norby', 'the Miami Marlins', 'his 50th stolen base', 'the season', 'Los Angeles Dodgers superstar Shohei Ohtani', 'his name', 'Major League Baseball history', 'Thursday', 'the inaugural member', 'the 50-50 club', 'the Miami Marlins', 'A 50-50 season', '50 home runs', '50 stolen bases', 'a single season', 'Ohtani', 'who', 'theto record 40 home runs', '40 stolen bases', 'a single season', 'his 50th homer', 'the season', 'the top', 'the seventh inning', 'his 50thand 51stbases', 'the game', 'The Japanese two-way sensation', 'the Dodgers', 'a 14-3 lead', 'his historic home run', 'he', 'bat', 'the 9th inning', 'him', 'the game', 'He', 'the record books', 'unreal fashion', 'two doubles', 'a single  three home runs', 'a base', 'the most prolific offensive performances', 'the season', 'any player']","[('3:17 AM EDT', 'TIME'), ('Fri September 20, 2024', 'EVENT'), ('Shohei Ohtani', 'PERSON'), ('the Los Angeles Dodgers', 'ORG'), ('third', 'ORDINAL'), ('Connor Norby', 'ORG'), ('24', 'MONEY'), ('50th', 'ORDINAL'), ('the season', 'DATE'), ('Los Angeles Dodgers', 'ORG'), ('Shohei Ohtani', 'PERSON'), ('Major League Baseball', 'ORG'), ('Thursday', 'DATE'), ('50-50', 'CARDINAL'), ('Miami Marlins', 'PERSON'), ('50-50 season', 'DATE'), ('50', 'CARDINAL'), ('50', 'CARDINAL'), ('a single season', 'DATE'), ('Ohtani', 'PERSON'), ('40', 'CARDINAL'), ('40', 'CARDINAL'), ('a single season', 'DATE'), ('50th', 'ORDINAL'), ('seventh', 'ORDINAL'), ('Japanese', 'NORP'), ('two', 'CARDINAL'), ('Dodgers', 'PERSON'), ('14', 'CARDINAL'), ('9th', 'ORDINAL'), ('three', 'CARDINAL'), ('two', 'CARDINAL'), ('three', 'CARDINAL'), ('the season', 'DATE')]","[' ', 'Updated', '3:17 AM EDT', 'Fri September 20, 2024', 'Shohei Ohtani', 'the Los Angeles Dodgers', 'reacts', 'stealing', 'third', 'base', 'ahead', 'Connor Norby', '24', 'Miami', 'Marlins', 'register', '50th', 'stolen', 'base', 'the season', ' ', 'Los Angeles Dodgers', 'superstar', 'Shohei Ohtani', 'etched', 'Major League Baseball', 'history', 'Thursday', ' ', 'inaugural', 'member', '50-50', 'club', 'Miami Marlins', ' ', '50-50 season', 'consists', '50', 'home', 'runs', '50', 'stolen', 'bases', 'a single season', ' ', 'Ohtani', ' ', 'theto', 'record', '40', 'home', 'runs', '40', 'stolen', 'bases', 'a single season', ' ', 'hit', '50th', 'homer', 'season', 'seventh', 'inning', 'stealing', '50thand', '51stbases', 'earlier', 'game', ' ', 'Japanese', 'two', 'way', 'sensation', 'gave', 'Dodgers', '14', '3', 'lead', 'historic', 'home', 'run', 'Incredibly', ' ', 'homered', 'bat', '9th', 'inning', ' ', 'giving', 'three', 'game', 'entered', 'record', 'books', 'unreal', 'fashion', ' ', 'hitting', 'two', 'doubles', ' ', 'single', ' ', 'three', 'home', 'runs', 'stealing', 'base', 'prolific', 'offensive', 'performances', 'the season', 'player']"
719159328599350174,Markets Now CNN Business,https://www.cnn.com/business/markets-now,Watch the live digital show every Wednesday at 12:00 p.m. ET. Plus: Get the latest news on the most important investing stories of the day as they happen....Analyst: Tech stocks will rise 20% in 2023...Analyst Tech stocks will rise 20 in 2023...FULL SHOW 12 21 2022 Why 2023 could be another losing year for Wall Street...Should you invest in crypto One expert weighs in after FTXs collapse...Heres where mortgage rates and home prices may be headed in 2023,Watch the live digital show every Wednesday at 12:00 p.m. ET. Plus: Get the latest news on the most important investing stories of the day as they happen.  Analyst: Tech stocks will rise 20% in 2023 FULL SHOW 12 21 2022: Why 2023 could be another losing year for Wall Street Should you invest in crypto? One expert weighs in after FTXs collapse Heres where mortgage rates and home prices may be headed in 2023 Planet Fitness CEO explains how it keeps gym memberships at $10,"[""Watch the live digital show every Wednesday at 12:00 p.m. ET. Plus: Get the latest news on the most important investing stories of the day as they happen. "", ""Analyst: Tech stocks will rise 20% in 2023"", ""FULL SHOW 12 21 2022: Why 2023 could be another losing year for Wall Street"", ""Should you invest in crypto? One expert weighs in after FTXs collapse"", ""Heres where mortgage rates and home prices may be headed in 2023"", ""Planet Fitness CEO explains how it keeps gym memberships at $10""]","['Watch the live digital show every Wednesday at 12:00 p.m. ET.', 'Plus: Get the latest news on the most important investing stories of the day as they happen.  ', 'Analyst: Tech stocks will rise 20% in 2023 FULL SHOW 12 21 2022: Why 2023 could be another losing year for Wall Street Should you invest in crypto?', 'One expert weighs in after FTXs collapse Heres where mortgage rates and home prices may be headed in 2023 Planet Fitness CEO explains how it keeps gym memberships at $10']","['Watch', 'the', 'live', 'digital', 'show', 'every', 'Wednesday', 'at', '12:00', 'p.m.', 'ET', 'Plus', 'Get', 'the', 'latest', 'news', 'on', 'the', 'most', 'important', 'investing', 'stories', 'of', 'the', 'day', 'as', 'they', 'happen', 'Analyst', 'Tech', 'stocks', 'will', 'rise', '20', 'in', '2023', 'FULL', 'SHOW', '12', '21', '2022', 'Why', '2023', 'could', 'be', 'another', 'losing', 'year', 'for', 'Wall', 'Street', 'Should', 'you', 'invest', 'in', 'crypto', 'One', 'expert', 'weighs', 'in', 'after', 'FTXs', 'collapse', 'Heres', 'where', 'mortgage', 'rates', 'and', 'home', 'prices', 'may', 'be', 'headed', 'in', '2023', 'Planet', 'Fitness', 'CEO', 'explains', 'how', 'it', 'keeps', 'gym', 'memberships', 'at', '$', '10']","['the live digital show', '12:00 p.m. ET', 'the latest news', 'the most important investing stories', 'the day', 'they', 'Tech stocks', '2023 FULL SHOW', 'another losing year', 'Wall Street', 'you', 'crypto', 'One expert', 'FTXs collapse Heres', 'mortgage rates', 'home prices', '2023 Planet Fitness CEO', 'it', 'gym memberships']","[('12:00 p.m. ET', 'TIME'), ('the day', 'DATE'), ('20%', 'PERCENT'), ('2023', 'DATE'), ('21 2022', 'DATE'), ('2023', 'DATE'), ('another losing year', 'DATE'), ('One', 'CARDINAL'), ('Heres', 'ORG'), ('2023', 'DATE'), ('Planet Fitness', 'ORG'), ('10', 'MONEY')]","['Watch', 'live', 'digital', 'Wednesday', '12:00 p.m. ET', 'Plus', 'latest', 'news', 'important', 'investing', 'stories', 'the day', 'happen', ' ', 'Analyst', 'Tech', 'stocks', 'rise', '20%', '2023', '12', '21 2022', '2023', 'another losing year', 'Wall', 'Street', 'invest', 'crypto', 'One', 'expert', 'weighs', 'FTXs', 'collapse', 'Heres', 'mortgage', 'rates', 'home', 'prices', 'headed', '2023', 'Planet Fitness', 'CEO', 'explains', 'keeps', 'gym', 'memberships', '$', '10']"
719159331197971485,TV Shows CNN,https://www.cnn.com/entertainment/tv-shows,"View TV show news and videos for the latest recaps, viral moments, season updates and more on CNN.com....Jude Law enters the Star Wars galaxy in epic fashion in nostalgic Skeleton Crew trailer...Jude Law enters the Star Wars galaxy in epic fashion in nostalgic Skeleton Crew trailer...Supacell creator Rapman thinks superheroes need to keep it real...Steve Martin says he declined to play Tim Walz on SNL because hes not an impressionist...Squid Game to end with Season 3","View TV show news and videos for the latest recaps, viral moments, season updates and more on CNN.com.  Jude Law enters the Star Wars galaxy in epic fashion in nostalgic Skeleton Crew trailer Supacell creator Rapman thinks superheroes need to keep it real Steve Martin says he declined to play Tim Walz on SNL because hes not an impressionist Squid Game to end with Season 3 He never knew Matthew Perry  but prosecutors say the ketamine that killed him came from the actors dealer","[""View TV show news and videos for the latest recaps, viral moments, season updates and more on CNN.com. "", ""Jude Law enters the Star Wars galaxy in epic fashion in nostalgic Skeleton Crew trailer"", ""Supacell creator Rapman thinks superheroes need to keep it real"", ""Steve Martin says he declined to play Tim Walz on SNL because hes not an impressionist"", ""Squid Game to end with Season 3"", ""He never knew Matthew Perry"", "" but prosecutors say the ketamine that killed him came from the actors dealer""]","['View TV show news and videos for the latest recaps, viral moments, season updates and more on CNN.com.  ', 'Jude Law enters the Star Wars galaxy in epic fashion in nostalgic Skeleton Crew trailer Supacell creator Rapman thinks superheroes need to keep it real', 'Steve Martin says he declined to play Tim Walz on SNL because hes not an impressionist Squid Game to end with Season 3', 'He never knew Matthew Perry  but prosecutors say the ketamine that killed him came from the actors dealer']","['View', 'TV', 'show', 'news', 'and', 'videos', 'for', 'the', 'latest', 'recaps', 'viral', 'moments', 'season', 'updates', 'and', 'more', 'on', 'CNN.com', 'Jude', 'Law', 'enters', 'the', 'Star', 'Wars', 'galaxy', 'in', 'epic', 'fashion', 'in', 'nostalgic', 'Skeleton', 'Crew', 'trailer', 'Supacell', 'creator', 'Rapman', 'thinks', 'superheroes', 'need', 'to', 'keep', 'it', 'real', 'Steve', 'Martin', 'says', 'he', 'declined', 'to', 'play', 'Tim', 'Walz', 'on', 'SNL', 'because', 'he', 's', 'not', 'an', 'impressionist', 'Squid', 'Game', 'to', 'end', 'with', 'Season', '3', 'He', 'never', 'knew', 'Matthew', 'Perry', 'but', 'prosecutors', 'say', 'the', 'ketamine', 'that', 'killed', 'him', 'came', 'from', 'the', 'actors', 'dealer']","['View TV show news', 'videos', 'the latest recaps', 'viral moments', 'season updates', 'CNN.com', 'Jude Law', 'the Star Wars', 'epic fashion', 'nostalgic Skeleton Crew trailer Supacell creator Rapman', 'superheroes', 'it', 'Steve Martin', 'he', 'Tim Walz', 'SNL', 'he', 'an impressionist Squid Game', 'Season', 'He', 'Matthew Perry', 'prosecutors', 'the ketamine', 'that', 'him', 'the actors dealer']","[('CNN.com', 'ORG'), ('Jude Law', 'PERSON'), ('Skeleton Crew', 'PERSON'), ('Rapman', 'PERSON'), ('Steve Martin', 'PERSON'), ('Tim Walz', 'PERSON'), ('SNL', 'ORG'), ('Squid Game', 'PERSON'), ('Matthew Perry', 'PERSON')]","['View', 'TV', 'news', 'videos', 'latest', 'recaps', 'viral', 'moments', 'season', 'updates', 'CNN.com', ' ', 'Jude Law', 'enters', 'Star', 'Wars', 'galaxy', 'epic', 'fashion', 'nostalgic', 'Skeleton Crew', 'trailer', 'Supacell', 'creator', 'Rapman', 'thinks', 'superheroes', 'need', 'real', 'Steve Martin', 'says', 'declined', 'play', 'Tim Walz', 'SNL', 's', 'impressionist', 'Squid Game', 'end', 'Season', '3', 'knew', 'Matthew Perry', ' ', 'prosecutors', 'ketamine', 'killed', 'came', 'actors', 'dealer']"
719159330493343155,Turbulent skies of Vincent Van Gogh s The Starry Night may align with a scientific theory CNN,https://www.cnn.com/2024/09/19/science/starry-night-van-gogh-hidden-math/index.html,"A new study suggests Vincent van Gogh showed a deep, intuitive understanding of the mathematical structure of turbulence in his painting The Starry Night....A new study suggests Vincent van Gogh showed a deep, intuitive understanding of the mathematical structure of turbulence in his painting The Starry Night. ... Updated 9:35 AM EDT, Thu September 19, 2024... Updated 9 35 AM EDT Thu September 19 2024...Vincent van Gogh masterpiece The Starry Night was painted in 1889 ... The dappled starlight and swirling clouds of Vincent van Goghs The Starry Night are thought to reflect the artists tumultuo","A new study suggests Vincent van Gogh showed a deep, intuitive understanding of the mathematical structure of turbulence in his painting The Starry Night.   Updated 9:35 AM EDT, Thu September 19, 2024 Vincent van Gogh masterpiece ""The Starry Night"" was painted in 1889.  The dappled starlight and swirling clouds of Vincent van Goghs The Starry Night are thought to reflect the artists tumultuous state of mind when he painted the work in 1889.  Now  a new analysis by physicists based in China and France suggests the artist had a deep  intuitive understanding of the mathematical structure of .  As a common natural phenomenon observed in fluids moving water  ocean currents  blood flow  billowing storm clouds and plumes of smoke turbulent flow is chaotic  as larger swirls or eddies  form and break down into smaller ones.","[""A new study suggests Vincent van Gogh showed a deep, intuitive understanding of the mathematical structure of turbulence in his painting The Starry Night. "", "" Updated 9:35 AM EDT, Thu September 19, 2024"", ""Vincent van Gogh masterpiece \""The Starry Night\"" was painted in 1889."", "" The dappled starlight and swirling clouds of Vincent van Goghs The Starry Night are thought to reflect the artists tumultuous state of mind when he painted the work in 1889."", "" Now"", "" a new analysis by physicists based in China and France suggests the artist had a deep"", "" intuitive understanding of the mathematical structure of ."", "" As a common natural phenomenon observed in fluids moving water"", "" ocean currents"", "" blood flow"", "" billowing storm clouds and plumes of smoke turbulent flow is chaotic"", "" as larger swirls or eddies"", "" form and break down into smaller ones.""]","['A new study suggests Vincent van Gogh showed a deep, intuitive understanding of the mathematical structure of turbulence in his painting The Starry Night.   ', 'Updated 9:35 AM EDT, Thu September 19, 2024 Vincent van Gogh masterpiece ""The Starry Night"" was painted in 1889.  ', 'The dappled starlight and swirling clouds of Vincent van Goghs The Starry Night are thought to reflect the artists tumultuous state of mind when he painted the work in 1889.  ', 'Now  a new analysis by physicists based in China and France suggests the artist had a deep  intuitive understanding of the mathematical structure of .  ', 'As a common natural phenomenon observed in fluids moving water  ocean currents  blood flow  billowing storm clouds and plumes of smoke turbulent flow is chaotic  as larger swirls or eddies  form and break down into smaller ones.']","['A', 'new', 'study', 'suggests', 'Vincent', 'van', 'Gogh', 'showed', 'a', 'deep', 'intuitive', 'understanding', 'of', 'the', 'mathematical', 'structure', 'of', 'turbulence', 'in', 'his', 'painting', 'The', 'Starry', 'Night', 'Updated', '9:35', 'AM', 'EDT', 'Thu', 'September', '19', '2024', 'Vincent', 'van', 'Gogh', 'masterpiece', 'The', 'Starry', 'Night', 'was', 'painted', 'in', '1889', 'The', 'dappled', 'starlight', 'and', 'swirling', 'clouds', 'of', 'Vincent', 'van', 'Goghs', 'The', 'Starry', 'Night', 'are', 'thought', 'to', 'reflect', 'the', 'artists', 'tumultuous', 'state', 'of', 'mind', 'when', 'he', 'painted', 'the', 'work', 'in', '1889', 'Now', 'a', 'new', 'analysis', 'by', 'physicists', 'based', 'in', 'China', 'and', 'France', 'suggests', 'the', 'artist', 'had', 'a', 'deep', 'intuitive', 'understanding', 'of', 'the', 'mathematical', 'structure', 'of', 'As', 'a', 'common', 'natural', 'phenomenon', 'observed', 'in', 'fluids', 'moving', 'water', 'ocean', 'currents', 'blood', 'flow', 'billowing', 'storm', 'clouds', 'and', 'plumes', 'of', 'smoke', 'turbulent', 'flow', 'is', 'chaotic', 'as', 'larger', 'swirls', 'or', 'eddies', 'form', 'and', 'break', 'down', 'into', 'smaller', 'ones']","['A new study', 'Vincent van Gogh', 'a deep, intuitive understanding', 'the mathematical structure', 'turbulence', 'his painting', '9:35 AM EDT', 'Thu September', '2024 Vincent van Gogh masterpiece', '""The Starry Night', 'The dappled starlight', 'clouds', 'Vincent van Goghs', 'The Starry Night', 'the artists', 'tumultuous state', 'mind', 'he', 'the work', 'Now  a new analysis', 'physicists', 'China', 'France', 'the artist', 'a deep  intuitive understanding', 'the mathematical structure', 'a common natural phenomenon', 'fluids', 'water  ocean currents  blood flow  billowing storm clouds', 'plumes', 'smoke turbulent flow', 'larger swirls', 'eddies  form', 'smaller ones']","[('Vincent van Gogh', 'PERSON'), ('The Starry Night', 'WORK_OF_ART'), ('9:35 AM EDT', 'TIME'), ('Thu September 19, 2024', 'DATE'), ('Vincent van Gogh', 'PERSON'), ('The Starry Night', 'WORK_OF_ART'), ('1889', 'DATE'), ('Vincent van Goghs', 'PERSON'), ('The Starry Night', 'EVENT'), ('1889', 'DATE'), ('China', 'GPE'), ('France', 'GPE')]","['new', 'study', 'suggests', 'Vincent van Gogh', 'showed', 'deep', 'intuitive', 'understanding', 'mathematical', 'structure', 'turbulence', 'painting', 'The Starry Night', '  ', 'Updated', '9:35 AM EDT', 'Thu September 19, 2024', 'Vincent van Gogh', 'masterpiece', 'The Starry Night', 'painted', '1889', ' ', 'dappled', 'starlight', 'swirling', 'clouds', 'Vincent van Goghs', 'The Starry Night', 'thought', 'reflect', 'artists', 'tumultuous', 'state', 'mind', 'painted', 'work', '1889', ' ', ' ', 'new', 'analysis', 'physicists', 'based', 'China', 'France', 'suggests', 'artist', 'deep', ' ', 'intuitive', 'understanding', 'mathematical', 'structure', ' ', 'common', 'natural', 'phenomenon', 'observed', 'fluids', 'moving', 'water', ' ', 'ocean', 'currents', ' ', 'blood', 'flow', ' ', 'billowing', 'storm', 'clouds', 'plumes', 'smoke', 'turbulent', 'flow', 'chaotic', ' ', 'larger', 'swirls', 'eddies', ' ', 'form', 'break', 'smaller', 'ones']"
